Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Segment,Product,Category,Region,City,Quantity,Unit_Price,Discount,Sales,Cost,Profit
ORD-00712,2024-03-10,CUST-0198,Meera Iyer,Corporate,Snack Pack,Groceries,North,Lucknow,4,142.27,0.0,614.61,479.82,134.79
ORD-00713,2024-11-28,CUST-0234,Nikhil Singh,Small Business,Laptop,Electronics,East,Bhubaneswar,3,52297.17,0.15,180033.0,142625.98,37407.02
ORD-00714,2024-06-14,CUST-0042,Ananya Gupta,Small Business,Smartphone,Electronics,West,Pune,4,19353.62,0.0,83607.65,69514.82,14092.83
ORD-00715,2023-04-02,CUST-0211,Aarav Singh,Corporate,Desk Organizer,Stationery,Central,Nagpur,2,719.07,0.3,1006.69,639.96,366.73
ORD-00716,2024-05-18,CUST-0087,Aditi Iyer,Corporate,Sofa,Furniture,East,Kolkata,1,20226.23,0.3,15291.03,10329.41,4961.62
ORD-00717,2024-12-21,CUST-0096,Pooja Gupta,Consumer,Cooking Oil,Groceries,South,Chennai,3,300.67,0.0,1217.73,877.22,340.51
ORD-00718,2023-07-16,CUST-0094,Aarav Singh,Corporate,Desk,Furniture,South,Bengaluru,5,9869.3,0.3,34542.57,22043.1,12499.47
ORD-00719,2023-05-08,CUST-0194,Arjun Iyer,Consumer,Office Chair,Furniture,East,Kolkata,5,5933.54,0.0,29667.71,19614.33,10053.38
ORD-00720,2024-11-12,CUST-0004,Ishaan Nair,Corporate,Smartphone,Electronics,North,Chandigarh,1,16548.63,0.15,18989.55,15676.23,3313.32
ORD-00721,2023-12-11,CUST-0220,Nikhil Iyer,Corporate,Sneakers,Clothing,West,Pune,6,3316.39,0.05,23629.28,14294.27,9335.01
ORD-00722,2023-12-05,CUST-0183,Kabir Rao,Small Business,Beverages,Groceries,Central,Bhopal,2,81.06,0.3,141.85,106.18,35.67
ORD-00723,2024-12-17,CUST-0144,Neha Patel,Small Business,Office Chair,Furniture,Central,Bhopal,4,6328.96,0.15,29049.92,19585.57,9464.35
ORD-00724,2023-02-16,CUST-0185,Meera Gupta,Small Business,Office Chair,Furniture,East,Kolkata,6,6731.31,0.0,40387.85,26812.65,13575.2
ORD-00725,2024-01-30,CUST-0052,Ananya Patel,Corporate,Headphones,Electronics,West,Pune,5,2553.59,0.2,11031.5,7990.48,3041.02
ORD-00726,2023-11-05,CUST-0045,Arjun Mehta,Corporate,Notebook Set,Stationery,South,Chennai,8,233.4,0.1,2100.62,1375.08,725.54
ORD-00727,2023-04-19,CUST-0046,Aarav Patel,Small Business,Desk,Furniture,South,Hyderabad,7,9888.05,0.0,69216.35,41933.38,27282.97
ORD-00728,2024-11-17,CUST-0244,Diya Singh,Consumer,Jeans,Clothing,East,Bhubaneswar,2,1549.64,0.15,3556.43,2008.28,1548.15
ORD-00729,2024-10-21,CUST-0034,Kunal Reddy,Small Business,Jeans,Clothing,Central,Indore,6,1463.1,0.2,9480.91,5467.89,4013.02
ORD-00730,2023-04-29,CUST-0133,Ananya Verma,Small Business,Desk Organizer,Stationery,South,Bengaluru,5,642.28,0.0,3211.38,1865.26,1346.12
ORD-00731,2024-01-25,CUST-0161,Neha Sharma,Small Business,Tablet,Electronics,East,Kolkata,1,15394.56,0.15,14132.2,11101.61,3030.59
ORD-00732,2023-04-20,CUST-0114,Kabir Mehta,Corporate,Jacket,Clothing,South,Hyderabad,7,2525.15,0.3,12373.21,6751.64,5621.57
ORD-00733,2023-05-30,CUST-0146,Ananya Singh,Consumer,Sofa,Furniture,West,Mumbai,1,22435.07,0.05,21313.32,13860.25,7453.07
ORD-00734,2024-12-22,CUST-0150,Kabir Singh,Corporate,Desk Organizer,Stationery,South,Chennai,7,638.23,0.3,4221.92,2448.62,1773.3
ORD-00735,2023-11-03,CUST-0201,Nikhil Rao,Consumer,Office Chair,Furniture,South,Chennai,3,7138.38,0.15,22753.59,14471.22,8282.37
ORD-00736,2023-10-17,CUST-0145,Meera Iyer,Consumer,Sneakers,Clothing,West,Mumbai,4,3328.71,0.15,14147.02,7615.55,6531.47
ORD-00737,2024-08-14,CUST-0084,Kunal Verma,Consumer,Notebook Set,Stationery,East,Patna,3,247.09,0.1,720.53,414.25,306.28
ORD-00738,2024-11-25,CUST-0053,Kabir Gupta,Corporate,Office Chair,Furniture,East,Bhubaneswar,3,6339.52,0.1,23107.56,15558.96,7548.6
ORD-00739,2024-06-11,CUST-0061,Diya Gupta,Small Business,Sneakers,Clothing,South,Bengaluru,6,3259.77,0.0,21123.32,11912.85,9210.47
ORD-00740,2024-10-30,CUST-0089,Ananya Sharma,Small Business,Sofa,Furniture,West,Pune,7,23213.74,0.3,153558.88,103221.61,50337.27
ORD-00741,2023-05-03,CUST-0006,Kabir Reddy,Small Business,Snack Pack,Groceries,West,Pune,2,137.48,0.1,247.46,183.21,64.25
ORD-00742,2024-12-11,CUST-0141,Diya Reddy,Consumer,Whiteboard,Stationery,Central,Nagpur,2,1694.19,0.0,4574.31,2680.89,1893.42
ORD-00743,2023-03-07,CUST-0167,Sara Mehta,Consumer,Cap,Clothing,South,Bengaluru,3,343.37,0.2,824.1,409.72,414.38
ORD-00744,2023-08-01,CUST-0064,,Small Business,Desk Organizer,Stationery,North,Lucknow,2,655.29,0.15,1114.0,694.5,419.5
ORD-00745,2024-10-30,CUST-0106,Vivaan Nair,Consumer,T-Shirt,Clothing,North,Delhi,3,550.54,0.05,2118.2,1246.9,871.3
ORD-00746,2024-03-09,CUST-0088,Meera Verma,Corporate,Backpack,Stationery,East,Bhubaneswar,1,1709.4,0.0,1846.15,1206.54,639.61
ORD-00747,2024-12-12,CUST-0252,Pooja Reddy,Corporate,Desk Organizer,Stationery,South,Hyderabad,6,703.17,0.05,5410.92,3315.49,2095.43
ORD-00748,2023-11-03,CUST-0073,Vivaan Reddy,Consumer,Laptop,Electronics,North,Delhi,4,60031.65,0.15,255134.52,201077.39,54057.13
ORD-00749,2023-09-24,CUST-0131,Arjun Mehta,Small Business,Desk Organizer,Stationery,North,Lucknow,7,720.97,0.0,5046.77,2967.54,2079.23
ORD-00750,2024-10-06,CUST-0037,Diya Reddy,Small Business,Cooking Oil,Groceries,Central,Bhopal,5,351.7,0.2,1899.2,1407.24,491.96
ORD-00751,2023-11-20,CUST-0079,Neha Reddy,Consumer,Whiteboard,Stationery,South,Chennai,7,1561.26,0.15,11611.88,6615.28,4996.6
ORD-00752,2024-01-07,CUST-0046,Aarav Patel,Small Business,Desk Organizer,Stationery,North,Chandigarh,6,738.93,,4788.27,3084.9,1703.37
ORD-00753,2023-06-29,CUST-0064,Neha Reddy,Small Business,Cooking Oil,Groceries,West,Mumbai,5,325.68,0.3,13678.800000000001,819.02,320.88
ORD-00754,2023-02-19,CUST-0051,Rohan Mehta,Consumer,Cap,Clothing,East,Bhubaneswar,3,337.26,0.3,708.25,380.93,327.32
ORD-00755,2024-08-29,CUST-0245,Rohan Nair,Small Business,Whiteboard,Stationery,Central,Nagpur,3,1522.9,0.2,3947.36,2374.84,1572.52
ORD-00756,2024-12-25,CUST-0190,Diya Das,Small Business,Spices Combo,Groceries,East,Kolkata,4,414.26,0.1,2013.29,1509.52,503.77
ORD-00757,2024-06-17,CUST-0220,Nikhil Iyer,Corporate,Spices Combo,Groceries,East,Patna,4,384.41,0.3,1162.47,767.83,394.64
ORD-00758,2023-04-06,CUST-0123,Diya Iyer,Corporate,Smartphone,Electronics,North,Lucknow,3,18271.14,0.0,54813.42,44835.84,9977.58
ORD-00759,2024-05-06,CUST-0070,Aarav Nair,Small Business,Smartwatch,Electronics,Central,Indore,8,4513.51,0.2,31197.38,26222.66,4974.72
ORD-00760,2024-12-20,CUST-0218,Nikhil Khan,Consumer,Pen Pack,Stationery,North,Lucknow,6,94.88,0.2,614.85,380.8,234.05
ORD-00761,2023-06-22,CUST-0230,Priya Gupta,Small Business,Whiteboard,Stationery,North,Lucknow,4,1495.94,0.05,5684.57,3642.27,2042.3
ORD-00762,2023-04-26,CUST-0192,Neha Mehta,Corporate,Beverages,Groceries,West,Mumbai,6,97.45,0.0,584.72,448.93,135.79
ORD-00763,2023-08-07,CUST-0136,Diya Singh,Consumer,Jacket,Clothing,West,Pune,1,2933.29,0.15,2493.3,1342.14,1151.16
ORD-00764,2023-02-28,CUST-0250,Nikhil Khan,Consumer,Notebook Set,Stationery,West,Ahmedabad,6,225.29,,1216.59,704.92,511.67
ORD-00765,2024-03-17,CUST-0052,Ananya Patel,Corporate,Sofa,Furniture,East,Kolkata,8,20669.2,0.15,151794.57,98949.02,52845.55
ORD-00766,2023-08-20,CUST-0129,Aarav Khan,Consumer,Rice 5kg,Groceries,South,Hyderabad,8,440.58,0.05,3348.43,2345.53,1002.9
ORD-00767,2023-06-15,CUST-0225,Aarav Reddy,Consumer,T-Shirt,Clothing,West,Ahmedabad,3,582.45,0.1,1572.61,779.45,793.16
ORD-00768,2024-02-09,CUST-0069,Meera Verma,Corporate,Laptop,Electronics,East,Kolkata,7,57683.16,0.0,436084.72,317037.41,119047.31
ORD-00769,2024-11-29,CUST-0254,Rohan Mehta,Consumer,T-Shirt,Clothing,West,Pune,3,578.99,0.3,1641.43,953.4,688.03
ORD-00770,2023-05-10,CUST-0011,Diya Reddy,Corporate,Cooking Oil,Groceries,North,Delhi,3,310.02,0.0,930.07,705.46,224.61
ORD-00771,2024-03-20,CUST-0005,Vivaan Sharma,Consumer,Sneakers,Clothing,Central,Indore,8,3065.26,0.1,23835.45,12015.16,11820.29
ORD-00772,2023-09-27,CUST-0059,Ishaan Verma,Small Business,Pen Pack,Stationery,South,Chennai,4,103.33,0.1,371.98,209.73,162.25
ORD-00773,2023-08-23,CUST-0077,Diya Rao,Small Business,Whiteboard,Stationery,South,Bengaluru,2,1482.33,0.0,2964.67,1698.35,1266.32
ORD-00774,2024-01-25,CUST-0027,Aditi Mehta,Small Business,Tablet,Electronics,South,Bengaluru,7,16079.91,0.2,97251.28,77878.47,19372.81
ORD-00775,2023-11-08,CUST-0027,Aditi Mehta,Small Business,Rice 5kg,Groceries,Central,Nagpur,2,429.23,0.05,1019.43,799.02,220.41
ORD-00776,2024-11-07,CUST-0027,Aditi Mehta,Small Business,Laptop,Electronics,North,Delhi,6,51831.75,0.1,377853.48,281767.18,96086.3
ORD-00777,2023-04-25,CUST-0156,Rohan Sharma,Consumer,Sneakers,Clothing,East,Patna,2,3308.13,0.2,5293.0,2941.29,2351.71
ORD-00778,2023-09-01,CUST-0191,Kunal Das,Small Business,Cap,Clothing,Central,Indore,5,329.7,0.1,1483.66,748.65,735.01
ORD-00779,2023-07-17,CUST-0098,Vivaan Rao,Corporate,Notebook Set,Stationery,North,Lucknow,8,271.28,0.0,2170.2,1417.18,753.02
ORD-00780,2023-02-14,CUST-0079,Neha Reddy,Consumer,Cooking Oil,Groceries,Central,Indore,3,300.27,0.15,765.69,574.63,191.06
ORD-00781,2024-03-22,CUST-0061,Diya Gupta,Small Business,Backpack,Stationery,East,Patna,2,1793.82,0.15,3293.45,2146.54,1146.91
ORD-00782,2024-08-02,CUST-0024,Priya Reddy,Small Business,Backpack,Stationery,South,Chennai,1,1905.98,0.2,1646.77,926.84,719.93
ORD-00783,2024-06-05,CUST-0225,Aarav Reddy,Consumer,Whiteboard,Stationery,North,Delhi,7,1620.0,0.1,11022.48,6482.34,4540.14
ORD-00784,2024-06-09,CUST-0005,Vivaan Sharma,Consumer,Dining Table,Furniture,South,Hyderabad,8,15011.45,0.2,103759.17,67781.67,35977.5
ORD-00785,2023-02-16,CUST-0115,Diya Khan,Consumer,Cap,Clothing,North,Delhi,4,335.43,0.2,1073.37,548.81,524.56
ORD-00786,2023-01-02,CUST-0060,Pooja Verma,Small Business,T-Shirt,Clothing,South,Bengaluru,6,615.92,0.05,3510.76,1863.17,1647.59
ORD-00787,2023-11-29,CUST-0151,Rohan Verma,Corporate,Jeans,Clothing,West,Ahmedabad,1,1537.79,0.0,1922.23,1125.72,796.51
ORD-00788,2024-12-05,CUST-0055,Aarav Nair,Corporate,Bookshelf,Furniture,North,Lucknow,7,4574.35,0.05,41066.24,28668.48,12397.76
ORD-00789,2024-08-18,CUST-0105,Meera Nair,Small Business,Cooking Oil,Groceries,East,Patna,7,297.96,0.0,2252.59,1696.41,556.18
ORD-00790,2023-07-09,CUST-0236,Meera Verma,Small Business,Rice 5kg,Groceries,West,Mumbai,3,422.0,0.1,1139.39,893.1,246.29
ORD-00791,2023-03-13,CUST-0097,Sara Reddy,Consumer,Jeans,Clothing,South,Chennai,3,1371.61,0.0,4114.84,2242.8,1872.04
ORD-00792,2024-01-22,CUST-0052,Ananya Patel,Corporate,Pen Pack,Stationery,North,Lucknow,7,90.41,0.3,478.47,259.15,219.32
ORD-00793,2024-10-04,CUST-0074,Vivaan Khan,Consumer,Desk,Furniture,North,Chandigarh,1,9526.32,0.0,12860.53,9124.42,3736.11
ORD-00794,2024-07-30,CUST-0246,Pooja Das,Corporate,T-Shirt,Clothing,South,Bengaluru,8,637.86,0.05,5235.52,2782.64,2452.88
ORD-00795,2023-04-16,CUST-0023,,Corporate,Cap,Clothing,North,Delhi,5,322.18,0.3,1127.63,609.69,517.94
ORD-00796,2024-11-02,CUST-0181,Meera Das,Small Business,Sofa,Furniture,West,Mumbai,5,20793.89,0.2,112287.01,71304.13,40982.88
ORD-00797,2023-04-15,CUST-0115,Diya Khan,Consumer,Smartwatch,Electronics,South,Bengaluru,5,4371.58,0.15,18579.2,14009.85,4569.35
ORD-00798,2024-03-14,CUST-0092,Pooja Reddy,Corporate,Smartphone,Electronics,Central,Bhopal,6,18358.6,0.2,95170.99,73123.5,22047.49
ORD-00799,2024-05-26,CUST-0139,Meera Patel,Consumer,Backpack,Stationery,East,Kolkata,6,1955.84,0.3,8871.68,5756.28,3115.4
ORD-00800,2024-04-02,CUST-0200,Diya Gupta,Consumer,Desk,Furniture,East,Kolkata,8,9566.37,0.0,82653.43,54561.15,28092.28
ORD-00801,2023-12-28,CUST-0198,Meera Iyer,Corporate,Headphones,Electronics,South,Bengaluru,6,2497.1,0.1,16855.45,13655.84,3199.61
ORD-00802,2024-07-16,CUST-0215,Aarav Verma,Small Business,Jeans,Clothing,South,Chennai,8,1511.62,0.1,11754.39,6506.9,5247.49
ORD-00803,2024-12-20,CUST-0113,Ananya Verma,Small Business,Desk Organizer,Stationery,Central,Indore,2,662.93,0.0,1789.9,1010.21,779.69
ORD-00804,2024-01-05,CUST-0179,Sara Reddy,Consumer,Cooking Oil,Groceries,North,Delhi,3,306.86,0.0,994.23,763.84,230.39
ORD-00805,2023-05-22,CUST-0029,Nikhil Iyer,Small Business,Cooking Oil,Groceries,South,Bengaluru,2,349.57,0.2,559.31,373.96,185.35
ORD-00806,2024-11-09,CUST-0055,Aarav Nair,Corporate,Snack Pack,Groceries,North,Lucknow,2,149.3,0.15,342.65,264.99,77.66
ORD-00807,2023-06-03,CUST-0214,Aarav Singh,Small Business,Laptop,Electronics,North,Delhi,3,54667.41,0.0,164002.24,134269.41,29732.83
ORD-00808,2023-10-21,CUST-0007,Aarav Mehta,Consumer,Snack Pack,Groceries,West,Ahmedabad,2,139.68,0.2,279.35,182.31,97.04
ORD-00809,2024-07-21,CUST-0233,Sara Nair,Small Business,Smartwatch,Electronics,West,Ahmedabad,5,4877.24,0.15,22386.51,16784.09,5602.42
ORD-00810,2023-08-05,CUST-0065,Kabir Rao,Corporate,T-Shirt,Clothing,Central,Nagpur,7,614.29,0.0,4300.0,2314.05,1985.95
ORD-00811,2024-10-30,CUST-0161,Neha Sharma,Small Business,Notebook Set,Stationery,West,Pune,7,266.36,0.0,2517.13,1375.76,1141.37
ORD-00812,2024-09-09,CUST-0186,Aarav Verma,Corporate,T-Shirt,Clothing,North,Delhi,6,543.37,0.05,3344.96,1715.64,1629.32
ORD-00813,2024-10-15,CUST-0104,Nikhil Verma,Small Business,Headphones,Electronics,South,Hyderabad,1,2370.17,0.0,3199.73,2733.72,466.01
ORD-00814,2023-11-13,CUST-0048,Rohan Patel,Corporate,Rice 5kg,Groceries,North,Chandigarh,1,493.25,0.3,431.59,297.22,134.37
ORD-00815,2023-12-06,CUST-0050,Aditi Das,Consumer,Snack Pack,Groceries,South,Hyderabad,7,161.9,0.15,1204.1,797.77,406.33
ORD-00816,2023-10-25,CUST-0020,Meera Iyer,Consumer,Desk Organizer,Stationery,West,Ahmedabad,3,651.22,0.1,2197.85,1207.61,990.24
ORD-00817,2024-05-28,CUST-0083,Ananya Sharma,Corporate,Desk,Furniture,South,Hyderabad,6,8905.46,0.0,57707.41,36302.16,21405.25
ORD-00818,2024-09-17,CUST-0107,Neha Patel,Small Business,Rice 5kg,Groceries,West,Mumbai,2,491.22,0.15,901.88,665.95,235.93
ORD-00819,2023-04-07,CUST-0256,Neha Das,Small Business,Bookshelf,Furniture,Central,Bhopal,8,4043.52,0.05,30730.78,18622.59,12108.19
ORD-00820,2023-09-22,CUST-0236,Meera Verma,Small Business,Smartphone,Electronics,South,Hyderabad,8,19722.54,0.3,110446.23,92637.73,17808.5
ORD-00821,2023-10-21,CUST-0187,Meera Gupta,Small Business,Tablet,Electronics,West,Mumbai,7,15708.91,0.15,116834.99,98734.2,18100.79
ORD-00822,2024-06-02,CUST-0212,Nikhil Rao,Consumer,Backpack,Stationery,East,Kolkata,8,1714.62,0.2,11851.44,6460.47,5390.97
ORD-00823,2023-10-25,CUST-0054,Aditi Mehta,Small Business,Dining Table,Furniture,North,Delhi,7,13974.62,0.1,110050.11,76594.63,33455.48
ORD-00824,2023-04-22,CUST-0239,Priya Mehta,Corporate,Headphones,Electronics,West,Pune,2,2340.14,0.0,4680.27,3955.41,724.86
ORD-00825,2023-12-17,CUST-0163,Ishaan Patel,Corporate,Sofa,Furniture,East,Kolkata,8,20735.59,0.2,165884.76,107312.27,58572.49
ORD-00826,2023-11-24,CUST-0110,Nikhil Gupta,Small Business,Sofa,Furniture,South,Hyderabad,1,24146.37,0.3,21128.07,13404.43,7723.64
ORD-00827,2023-01-24,CUST-0109,Kunal Reddy,Corporate,Beverages,Groceries,South,Bengaluru,7,85.86,0.2,480.8,323.75,157.05
ORD-00828,2024-11-16,CUST-0110,Nikhil Gupta,Small Business,Headphones,Electronics,West,Pune,5,2342.04,0.0,15808.76,11325.73,4483.03
ORD-00829,2024-05-08,CUST-0215,Aarav Verma,Small Business,Jeans,Clothing,South,Chennai,8,1510.65,0.3,9136.42,4684.02,4452.4
ORD-00830,2023-03-21,CUST-0102,Ishaan Gupta,Consumer,Desk Organizer,Stationery,North,Lucknow,3,675.32,0.3,1418.18,925.61,492.57
ORD-00831,2024-05-26,CUST-0076,Pooja Reddy,Small Business,T-Shirt,Clothing,South,Chennai,6,553.63,,2870.03,1548.96,1321.07
ORD-00832,2023-02-07,CUST-0050,Aditi Das,Consumer,Cooking Oil,Groceries,West,Ahmedabad,4,335.73,0.0,1342.9,951.45,391.45
ORD-00833,2024-11-26,CUST-0098,Vivaan Rao,Corporate,Cooking Oil,Groceries,East,Kolkata,1,311.7,0.05,399.75,259.97,139.78
ORD-00834,2023-12-27,CUST-0211,Aarav Singh,Corporate,Smartwatch,Electronics,West,Pune,6,4795.37,0.1,32368.73,25364.61,7004.12
ORD-00835,2024-07-20,CUST-0091,Aditi Singh,Corporate,Sofa,Furniture,West,Pune,3,22188.16,0.1,64700.66,40247.28,24453.38
ORD-00836,2023-04-02,CUST-0054,Aditi Mehta,Small Business,Cap,Clothing,North,Delhi,1,358.14,0.1,322.32,163.22,159.1
ORD-00837,2024-11-14,CUST-0017,Sara Patel,Small Business,Notebook Set,Stationery,West,Ahmedabad,5,267.59,0.0,1806.2,1023.66,782.54
ORD-00838,2024-02-27,CUST-0238,Ananya Nair,Consumer,Sofa,Furniture,North,Chandigarh,7,19833.46,0.05,142443.93,97814.18,44629.75
ORD-00839,2023-01-05,CUST-0124,Kabir Rao,Corporate,Jacket,Clothing,West,Ahmedabad,7,2538.3,0.0,17768.08,9094.97,8673.11
ORD-00840,2023-09-05,CUST-0221,Rohan Verma,Corporate,Backpack,Stationery,East,Kolkata,7,1689.36,0.2,9460.4,5555.13,3905.27
ORD-00841,2024-02-17,CUST-0089,Ananya Sharma,Small Business,Cooking Oil,Groceries,West,Ahmedabad,6,321.11,0.1,1872.69,1275.79,596.9
ORD-00842,2024-07-20,CUST-0134,Diya Mehta,Consumer,Tablet,Electronics,West,Ahmedabad,3,17435.84,,56492.12,40479.3,16012.82
ORD-00843,2024-08-08,CUST-0041,Pooja Verma,Consumer,Pen Pack,Stationery,North,Lucknow,7,90.51,0.2,547.38,304.16,243.22
ORD-00844,2023-11-01,CUST-0114,Kabir Mehta,Corporate,Jeans,Clothing,South,Hyderabad,4,1510.63,0.0,7553.13,4342.25,3210.88
ORD-00845,2024-10-04,CUST-0074,Vivaan Khan,Consumer,T-Shirt,Clothing,East,Kolkata,1,616.61,0.15,707.56,417.72,289.84
ORD-00846,2023-07-04,CUST-0135,Priya Nair,Small Business,Smartphone,Electronics,South,Chennai,2,16478.57,0.3,23070.0,17495.78,5574.22
ORD-00847,2024-10-02,CUST-0250,Nikhil Khan,Consumer,Rice 5kg,Groceries,West,Mumbai,2,423.93,0.1,1030.14,723.2,306.94
ORD-00848,2024-11-06,CUST-0092,Pooja Reddy,Corporate,Desk,Furniture,East,Kolkata,1,8310.97,0.05,10658.82,7612.38,3046.44
ORD-00849,2023-05-05,CUST-0131,Arjun Mehta,Small Business,Notebook Set,Stationery,South,Hyderabad,4,255.31,0.15,868.04,471.14,396.9
ORD-00850,2023-05-22,CUST-0168,Kabir Singh,Small Business,T-Shirt,Clothing,South,Bengaluru,4,550.01,0.2,1760.04,1053.18,706.86
ORD-00851,2024-04-23,CUST-0151,Rohan Verma,Corporate,Headphones,Electronics,Central,Indore,8,2468.03,0.1,19191.41,16233.75,2957.66
ORD-00852,2023-06-19,CUST-0160,Kabir Iyer,Consumer,Sneakers,Clothing,North,Lucknow,4,3490.41,0.1,12565.47,6819.05,5746.42
ORD-00853,2024-03-15,CUST-0197,Ishaan Rao,Corporate,Jacket,Clothing,Central,Bhopal,4,2837.6,0.05,11645.51,6914.74,4730.77
ORD-00854,2023-10-28,CUST-0210,Rohan Singh,Corporate,Tablet,Electronics,East,Bhubaneswar,6,15674.58,0.0,117559.36,85825.98,31733.38
ORD-00855,2024-01-16,CUST-0191,Kunal Das,Small Business,Jeans,Clothing,North,Delhi,3,1583.85,0.0,5131.69,2545.62,2586.07
ORD-00856,2024-07-29,CUST-0120,Sara Patel,Consumer,Sofa,Furniture,Central,Nagpur,2,21496.6,0.15,39467.76,24177.27,15290.49
ORD-00857,2024-11-29,CUST-0216,Neha Gupta,Corporate,Notebook Set,Stationery,Central,Indore,7,240.89,0.05,2162.58,1219.22,943.36
ORD-00858,2024-04-08,CUST-0064,Neha Reddy,Small Business,Headphones,Electronics,West,Mumbai,3,2550.72,0.15,7024.67,5350.87,1673.8
ORD-00859,2024-02-17,CUST-0068,Arjun Verma,Consumer,Notebook Set,Stationery,West,Pune,1,269.79,0.15,247.67,134.9,112.77
ORD-00860,2023-12-21,CUST-0163,Ishaan Patel,Corporate,Smartwatch,Electronics,East,Patna,7,4121.79,0.3,302951.64,18956.07,6289.9
ORD-00861,2023-01-30,CUST-0053,Kabir Gupta,Corporate,Beverages,Groceries,North,Chandigarh,4,81.86,0.0,327.44,218.72,108.72
ORD-00862,2024-01-13,CUST-0098,Vivaan Rao,Corporate,Cooking Oil,Groceries,South,Bengaluru,1,347.78,0.3,262.92,172.36,90.56
ORD-00863,2024-12-05,CUST-0169,Nikhil Patel,Small Business,Headphones,Electronics,North,Chandigarh,7,2384.96,0.0,22537.83,19073.27,3464.56
ORD-00864,2024-11-15,CUST-0229,Arjun Rao,Corporate,Jeans,Clothing,Central,Nagpur,2,1506.53,0.0,4067.63,2272.05,1795.58
ORD-00865,2023-10-31,CUST-0136,Diya Singh,Consumer,Sneakers,Clothing,South,Bengaluru,2,3105.93,0.3,5435.37,3212.39,2222.98
ORD-00866,2023-08-06,CUST-0031,Vivaan Reddy,Consumer,Office Chair,Furniture,North,Chandigarh,1,6721.65,0.1,6049.48,4182.65,1866.83
ORD-00867,2023-11-16,CUST-0161,Neha Sharma,Small Business,Dining Table,Furniture,Central,Indore,8,15465.87,0.3,108261.08,70433.2,37827.88
ORD-00868,2024-02-14,CUST-0104,Nikhil Verma,Small Business,Sneakers,Clothing,West,Ahmedabad,4,2923.93,0.1,11368.24,5832.61,5535.63
ORD-00869,2023-09-04,CUST-0057,Priya Iyer,Consumer,Laptop,Electronics,West,Mumbai,1,59335.08,0.0,59335.08,44122.4,15212.68
ORD-00870,2023-12-29,CUST-0044,Ishaan Singh,Corporate,Jacket,Clothing,North,Lucknow,7,2638.76,0.1,20780.21,11434.12,9346.09
ORD-00871,2024-03-08,CUST-0196,Meera Iyer,Corporate,Jacket,Clothing,North,Delhi,4,2684.64,0.1,10437.89,5369.57,5068.32
ORD-00872,2024-10-23,CUST-0026,Ishaan Nair,Small Business,Desk Organizer,Stationery,North,Lucknow,4,764.26,0.0,4126.98,2285.61,1841.37
ORD-00873,2023-08-20,CUST-0142,Aditi Singh,Consumer,Office Chair,Furniture,Central,Bhopal,7,6359.48,0.0,44516.36,27314.59,17201.77
ORD-00874,2024-10-14,CUST-0178,Kunal Verma,Consumer,Cooking Oil,Groceries,South,Bengaluru,5,333.17,0.05,2136.48,1610.22,526.26
ORD-00875,2023-06-24,CUST-0123,Diya Iyer,Corporate,Desk Organizer,Stationery,East,Bhubaneswar,6,725.4,0.0,4352.41,2448.15,1904.26
ORD-00876,2023-07-01,CUST-0011,Diya Reddy,Corporate,Smartwatch,Electronics,West,Pune,5,4843.13,0.0,24215.66,19565.18,4650.48
ORD-00877,2024-04-28,CUST-0127,Rohan Sharma,Consumer,Spices Combo,Groceries,North,Chandigarh,2,363.61,0.0,785.41,573.1,212.31
ORD-00878,2023-04-13,CUST-0049,Ananya Iyer,Corporate,Whiteboard,Stationery,South,Bengaluru,5,1697.25,0.05,8061.92,4791.31,3270.61
ORD-00879,2023-01-14,CUST-0235,Kabir Verma,Small Business,Sneakers,Clothing,East,Patna,6,3072.73,0.05,17514.54,10387.01,7127.53
ORD-00880,2023-06-01,CUST-0011,Diya Reddy,Corporate,Desk Organizer,Stationery,North,Chandigarh,7,749.88,0.2,4199.31,2768.56,1430.75
ORD-00881,2023-07-18,CUST-0046,Aarav Patel,Small Business,Desk Organizer,Stationery,East,Kolkata,7,719.42,0.05,4784.16,3087.01,1697.15
ORD-00882,2023-12-06,CUST-0179,Sara Reddy,Consumer,Spices Combo,Groceries,South,Chennai,7,407.13,0.05,3384.28,2343.76,1040.52
ORD-00883,2024-08-03,CUST-0233,Sara Nair,Small Business,Cap,Clothing,North,Chandigarh,6,335.19,0.0,2172.02,1194.35,977.67
ORD-00884,2023-11-07,CUST-0084,Kunal Verma,Consumer,Dining Table,Furniture,East,Bhubaneswar,8,14364.78,0.3,100553.46,62676.43,37877.03
ORD-00885,2023-01-06,CUST-0157,Neha Khan,Small Business,Notebook Set,Stationery,North,Chandigarh,7,242.61,0.3,1188.8,642.04,546.76
ORD-00886,2024-12-31,CUST-0045,Arjun Mehta,Corporate,Cap,Clothing,Central,Bhopal,5,324.99,0.2,1754.92,906.66,848.26
ORD-00887,2024-11-25,CUST-0128,Neha Iyer,Consumer,Office Chair,Furniture,West,Pune,7,6399.33,0.0,60473.69,42397.76,18075.93
ORD-00888,2024-08-15,CUST-0166,Neha Khan,Corporate,Dining Table,Furniture,West,Ahmedabad,3,15549.96,0.0,604582.5599999999,31110.94,19270.94
ORD-00889,2024-07-12,CUST-0237,Sara Patel,Small Business,T-Shirt,Clothing,East,Bhubaneswar,3,585.12,0.3,1327.04,720.66,606.38
